timestamp,USDBON8H,XBTBON8H,XBTUSDPI8H
2016-08-12 04:00:00+00:00,0.000344,0.000109,-0.000295
2016-08-12 12:00:00+00:00,0.000344,0.000109,-0.0008900000000000001
2016-08-12 20:00:00+00:00,0.000505,0.000103,-0.000889
2016-08-13 04:00:00+00:00,0.0017460000000000002,0.000859,0.00031099999999999997
2016-08-13 04:00:00+00:00,0.0017460000000000002,0.000859,0.00031099999999999997
2016-08-13 12:00:00+00:00,0.000321,0.0005809999999999999,0.000293
2016-08-13 20:00:00+00:00,0.000259,0.0005059999999999999,-0.000667
2016-08-14 04:00:00+00:00,0.000267,0.000831,-0.000242
2016-08-14 12:00:00+00:00,0.000206,0.000987,-0.000395
2016-08-14 20:00:00+00:00,0.000226,0.0010689999999999999,-0.001702
2016-08-15 04:00:00+00:00,0.000246,0.001049,-0.002419
2016-08-15 12:00:00+00:00,0.000241,0.001009,-0.002666
2016-08-15 20:00:00+00:00,0.00023700000000000001,0.001006,-0.001163
2016-08-15 20:00:00+00:00,0.00023700000000000001,0.001006,-0.001163
2016-08-15 20:00:00+00:00,0.00023700000000000001,0.001006,-0.001163
2016-08-15 20:00:00+00:00,0.00023700000000000001,0.001006,-0.001163
2016-08-16 04:00:00+00:00,0.000239,0.0010119999999999999,-0.000825
2016-08-16 12:00:00+00:00,0.000239,0.000925,0.00037200000000000004
2016-08-16 20:00:00+00:00,0.00024300000000000002,0.000868,0.00037400000000000004
2016-08-17 04:00:00+00:00,0.00024700000000000004,0.000898,-0.001253
2016-08-17 12:00:00+00:00,0.00024700000000000004,0.00082,-0.001124
2016-08-17 20:00:00+00:00,0.000245,0.0007610000000000001,4.3e-05
2016-08-18 04:00:00+00:00,0.00024700000000000004,0.0006389999999999999,0.001257
2016-08-18 12:00:00+00:00,0.00023700000000000001,0.000712,0.0020829999999999998
2016-08-18 20:00:00+00:00,0.000239,0.000727,0.0021609999999999997
2016-08-19 04:00:00+00:00,0.000239,0.0008470000000000001,0.001231
2016-08-19 12:00:00+00:00,0.00023700000000000001,0.00088,-6.3e-05
2016-08-19 20:00:00+00:00,0.000234,0.000868,-9e-05
2016-08-20 04:00:00+00:00,0.000234,0.0008470000000000001,-0.00021899999999999998
2016-08-20 12:00:00+00:00,0.00023199999999999997,0.0008089999999999999,0.001276
2016-08-20 20:00:00+00:00,0.00023199999999999997,0.000811,0.001731
2016-08-21 04:00:00+00:00,0.000233,0.0008539999999999999,0.00099
2016-08-21 12:00:00+00:00,0.00023500000000000002,0.0008289999999999999,-8.3e-05
2016-08-21 12:00:00+00:00,0.00023500000000000002,0.0008289999999999999,-8.3e-05
2016-08-21 20:00:00+00:00,0.000234,0.0008210000000000001,-0.000359
2016-08-22 04:00:00+00:00,0.000223,0.000874,-0.000398
2016-08-22 12:00:00+00:00,0.00021400000000000002,0.000936,0.000601
2016-08-22 20:00:00+00:00,0.000218,0.000793,0.0015949999999999998
2016-08-23 04:00:00+00:00,0.000217,0.000674,0.001231
2016-08-23 12:00:00+00:00,0.000218,0.000697,0.000373
2016-08-23 20:00:00+00:00,0.00022799999999999999,0.000609,-0.000665
2016-08-24 04:00:00+00:00,0.00037400000000000004,0.000799,-2.3e-05
2016-08-24 04:00:00+00:00,0.00037400000000000004,0.000799,-2.3e-05
2016-08-24 04:00:00+00:00,0.00037400000000000004,0.000799,-2.3e-05
2016-08-24 04:00:00+00:00,0.00037400000000000004,0.000799,-2.3e-05
2016-08-24 12:00:00+00:00,0.000223,0.0009029999999999999,0.003261
2016-08-24 20:00:00+00:00,0.000246,0.000842,0.00078
2016-08-25 04:00:00+00:00,0.000293,0.0007599999999999999,-0.0018440000000000002
2016-08-25 12:00:00+00:00,0.000221,0.000878,-0.0008759999999999999
2016-08-25 20:00:00+00:00,0.000231,0.000741,0.001168
2016-08-26 04:00:00+00:00,0.00023999999999999998,0.000763,0.001704
2016-08-26 12:00:00+00:00,0.000248,0.0008150000000000001,0.001759
2016-08-26 20:00:00+00:00,0.000246,0.0008759999999999999,0.0008349999999999999
2016-08-27 04:00:00+00:00,0.00025299999999999997,0.000807,-0.000322
2016-08-27 12:00:00+00:00,0.00032900000000000003,0.000776,-0.000698
2016-08-27 20:00:00+00:00,0.0008640000000000001,0.000789,-0.000616
2016-08-28 04:00:00+00:00,0.001361,0.000782,0.000167
2016-08-28 12:00:00+00:00,0.001037,0.000828,-0.000901
